time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.130709710346,-0.123172703936,11.8937861621,6.24998456891,6.22443901907,0.0,0.34787406577,-0.290681644752,2.94559629189,0.016205614649,-0.100796220347,0.0,462.5632942908968,460.9755051601149,460.29911439207103,461.02336103457964
1.3800000000000008,0.152771144222,-0.141270847005,12.0727106785,6.25080991217,6.21831013879,0.0,0.388090330198,-0.312495211184,3.01832043565,0.00834060120867,-0.104996283189,0.0,438.0375703890103,437.6789180247965,436.82014263425464,436.16366544702515
1.4400000000000008,0.177340795131,-0.160648788975,12.2555845617,6.25223120321,6.21155205887,0.0,0.431504210062,-0.333329135657,3.07726769501,0.0438648277466,-0.135798841436,0.0,434.51644740933904,431.91405057845793,431.81623790507126,434.802777401315
1.5000000000000009,0.204642886672,-0.181238099452,12.4418475552,6.25429984111,6.20299699997,0.0,0.479342113434,-0.352737218654,3.13128569244,-0.00126615851036,-0.161744256845,0.0,432.55845357293254,430.347639392247,434.7166721517101,430.91870603080736
1.560000000000001,0.235235369621,-0.203049996009,12.634377748,6.25437214796,6.19299057948,0.0,0.541450350917,-0.374311810623,3.28584137404,0.00573910103185,-0.179419461113,0.0,464.89214864877187,463.4794754159654,463.6291379397904,464.1791930981529
1.620000000000001,0.269788003039,-0.226155390146,12.8362415769,6.2544864181,6.1828962116,0.0,0.611401273201,-0.395826075538,3.44235809581,-0.00714967644476,-0.152117176038,0.0,464.83273078698346,466.9410868643756,466.1802202987058,465.17196774259975
1.680000000000001,0.308707820143,-0.250537868121,13.046991374,6.2542332152,6.17358858417,0.0,0.686869101907,-0.416945004491,3.58206843513,0.00107570933394,-0.161943146436,0.0,462.0029755183259,461.2056879781347,461.9160015417375,462.56430233331406
1.740000000000001,0.3523534401,-0.276188856714,13.2660433716,6.25376380389,6.1632866635,0.0,0.768980883831,-0.438080143656,3.71906701561,-0.0390164585481,-0.212245883165,0.0,463.7990511668782,459.8012774514954,464.34411915193147,461.1881150202598
1.8000000000000012,0.40100044868,-0.303088246742,13.4919672859,6.25161078804,6.15029383728,0.0,0.853834695339,-0.458777727905,3.81120461333,-0.0302584026589,-0.226927832031,0.0,450.35106483594853,449.1157912835155,449.4262685557792,450.135034483897
1.8600000000000012,0.454839398324,-0.331231536707,13.7221551653,6.24993302424,6.13657679134,0.0,0.942055202142,-0.479485405237,3.86131084908,-0.023727511653,-0.232223450722,0.0,438.466971393147,437.973945673412,436.6086485395156,437.1530033900575
